# SoFiA source catalogue
# Creator: SoFiA 2.3.0
# Time:    Wed, 03 Mar 2021, 16:10:38
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag           rms           w20           w50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec          freq
#                                                     pix           pix           pix           pix           pix           pix           pix           pix           pix                     Jy/beam       Jy/beam       Jy/beam                                   Jy/beam           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg            Hz

    SoFiA J120016.44-301132.0           518    244.880717     73.836423    282.174257           243           247            72            77           276           287            80  -8.40388e-05   1.46274e-04      0.001949      0.000000             0   5.66514e-05      6.096737      1.496467      2.204964      2.171353     65.958175      0.000000      0.000000      0.000000     -1.000000      0.150126      0.132241      0.415198   5.06705e-04    180.068496    -30.192221   9.58465e+08
    SoFiA J120049.55-301226.0           519     91.619573     54.359742    284.591399            90            94            52            57           283           287            26  -5.02386e-05   1.48626e-04      0.001457      0.000000             0   5.82587e-05      2.535212      1.362392      2.673740      2.385923     42.033829      0.000000      0.000000      0.000000     -1.000000      0.207798      0.199591      0.144264   2.97062e-04    180.206440    -30.207227   9.58538e+08
    SoFiA J120018.20-301348.2           520    236.765090     25.174826    281.864594           235           239            22            28           276           287           100  -1.50525e-04   1.54305e-04      0.001565      0.000000             0   5.22777e-05     10.814305      9.956370      4.086118      1.958330     -8.568039      0.000000      0.000000      0.000000     -1.000000      0.163121      0.238269      0.430450   5.22777e-04    180.075828    -30.230065   9.58456e+08
    SoFiA J115950.92-294551.3           521    363.246701    624.091839    282.134840           361           365           620           629           275           286            90  -1.31116e-04   1.44265e-04      0.001992      0.000000             0   5.13966e-05      7.438890      6.926386      5.261449      1.876550     15.029541      6.328242      0.000000     23.204350     -1.000000      0.138308      0.288163      0.290456   4.87591e-04    179.962148    -29.764256   9.58464e+08
    SoFiA J115958.89-294622.2           522    326.174321    613.056018    282.019845           324           328           610           615           276           286            98  -7.72508e-05   1.66084e-04      0.002971      0.000000             0   5.09946e-05      8.761734      7.862556      2.915095      1.891772     15.117387      1.919885      0.000000     10.462677     -1.000000      0.112290      0.148408      0.317014   5.04821e-04    179.995364    -29.772845   9.58461e+08
    SoFiA J115908.61-294648.5           523    559.943958    603.451732    283.504206           556           564           598           608           279           286            95  -1.10059e-04   1.55429e-04      0.003098      0.000000             0   5.05693e-05      7.000000      2.499444      6.027875      1.980116     35.659402     10.799502      0.000000     34.468972     -1.000000      0.198559      0.239016      0.260004   4.92888e-04    179.785877    -29.780141   9.58505e+08
    SoFiA J115948.88-295152.1           524    372.656539    495.233403    283.973359           370           375           494           498           282           286            38  -6.93951e-05   1.18746e-04   8.67469e-04      0.000000             0   4.41566e-05      3.741030      3.029678      2.642041      1.342121     56.266694      0.000000      0.000000      0.000000     -1.000000      0.229154      0.186171      0.239904   2.72199e-04    179.953670    -29.864477   9.58519e+08
    SoFiA J120103.16-300213.4           525     28.072745    273.029486    279.958740            24            31           272           276           273           286           119  -1.13667e-04   1.60477e-04      0.002906      0.000000             0   5.32720e-05     13.000000      4.262089      3.480430      1.719446    -86.412735      6.145772          -nan    -89.450214     -1.000000      0.182465      0.108129      0.379960   5.81129e-04    180.263177    -30.037049   9.58399e+08
    SoFiA J120052.01-300307.3           526     79.811031    253.861853    279.614922            75            84           250           258           271           286           161  -1.16097e-04   1.94378e-04      0.002997      0.000000             0   4.95347e-05     15.000000      6.234565      3.586630      2.128302    -36.808792      2.887975      1.123321    -26.091858    315.000000      0.183173      0.154814      0.348620   6.28526e-04    180.216726    -30.052041   9.58388e+08
    SoFiA J120013.13-300524.8           527    260.121224    204.970748    283.249118           258           262           202           207           280           286            37  -2.73952e-05   1.34536e-04      0.002050      0.000000             0   5.20385e-05      3.987748      3.099807      2.879383      1.924588    -19.057128      1.956575   1.49012e-08     -7.118045     -1.000000      0.141656      0.200113      0.159266   3.16538e-04    180.054725    -30.090234   9.58497e+08
    SoFiA J115924.52-295518.8           528    485.739757    421.320691    272.133325           484           491           417           426           268           285           120  -1.62925e-04   1.12427e-04      0.001431      0.000000             0   5.04767e-05      4.064890      3.184914      4.199173      2.870000     40.973474      0.000000      0.000000      0.000000     -1.000000      0.227253      0.267675      0.271916   5.52945e-04    179.852163    -29.921890   9.58164e+08
    SoFiA J120106.32-295606.3           529     13.102646    404.108250    281.023869            11            15           401           406           278           285            78  -7.71394e-05   1.57134e-04      0.002715      0.000000             0   5.74652e-05      6.581356      6.363347      2.425962      1.895479    -59.087976      1.807720          -nan     83.121518     -1.000000      0.161570      0.151360      0.281420   5.07519e-04    180.276343    -29.935071   9.58431e+08
    SoFiA J115857.08-300055.8           530    612.844920    300.743500    279.013146           610           616           298           303           273           285           146  -8.29689e-05   1.32268e-04      0.001913      0.000000             0   4.68370e-05      9.324271      6.777669      3.678497      2.573104    -55.072517      0.000000      0.000000      0.000000     -1.000000      0.179044      0.153577      0.377033   5.65934e-04    179.737852    -30.015495   9.58370e+08
    SoFiA J120035.03-300802.0           531    158.710513    148.760320    281.827732           156           161           146           151           276           285            76  -7.85317e-05   1.48891e-04      0.002364      0.000000             0   4.83178e-05      6.632092      5.484853      2.010754      1.596170    -64.115646      1.913156      0.250560    -77.557327     -1.000000      0.133521      0.138219      0.267294   4.21225e-04    180.145950    -30.133884   9.58455e+08
    SoFiA J120104.57-301231.3           532     22.071404     52.333210    282.953683            20            26            51            55           280           285            50  -1.50364e-04   1.55628e-04      0.002221      0.000000             0   5.96545e-05      4.363212      2.528538      2.010528      1.508226     81.837537      1.341206      0.000000      6.112302     -1.000000      0.146233      0.125407      0.140441   4.21821e-04    180.269036    -30.208691   9.58489e+08
    SoFiA J120012.90-294919.2           533    261.037314    549.851506    281.499256           259           263           548           552           279           284            71  -1.16993e-04   1.47359e-04      0.002405      0.000000             0   4.00423e-05      4.721904      2.248012      2.644468      1.775458    -79.226149      1.948142   1.49012e-08    -81.231260    315.000000      0.128492      0.108313      0.140011   3.37403e-04    180.053756    -29.821993   9.58445e+08
    SoFiA J120040.66-294918.3           534    132.019407    550.027945    281.799634           129           135           547           552           278           284            70  -7.56385e-05   1.01134e-04      0.002070      0.000000             0   4.49992e-05      6.000000      3.515082      2.353625      1.708403    -68.370637      0.000000      0.000000      0.000000     -1.000000      0.173965      0.147188      0.241262   3.76490e-04    180.169420    -29.821758   9.58454e+08
    SoFiA J115942.84-294955.0           535    400.765631    537.044387    274.100161           396           404           535           539           267           284           184  -9.37128e-05   1.39268e-04      0.003895      0.000000             0   4.78875e-05     12.856459     10.447332      3.412539      1.571080     61.541331      1.533833      0.000000    -86.682052     -1.000000      0.130074      0.093714      0.386689   6.49577e-04    179.928483    -29.831946   9.58223e+08
    SoFiA J115954.00-295027.2           536    348.895696    525.571446    282.324649           347           351           523           528           279           284            48  -1.17116e-04   1.13119e-04      0.001192      0.000000             0   4.93980e-05      3.779435      3.033494      2.268980      1.823389    -30.283925      0.000000      0.000000      0.000000     -1.000000      0.188783      0.246716      0.243811   3.42239e-04    179.974987    -29.840886   9.58470e+08
    SoFiA J120104.10-295145.4           537     23.211817    497.283818    280.263103            21            25           494           501           274           284           148  -1.07328e-04   1.32146e-04      0.003803      0.000000             0   4.80024e-05      6.546855      3.707181      4.263119      1.823466     18.229065      0.000000      0.000000      0.000000     -1.000000      0.093872      0.163654      0.180595   5.83974e-04    180.267076    -29.862620   9.58408e+08
    SoFiA J115851.36-295413.7           538    639.739893    444.292603    274.073396           637           641           443           448           267           284            74  -1.20809e-04   1.66949e-04      0.001802      0.000000             0   4.83400e-05     14.133270     11.765179      1.821489      1.377341      6.093188      1.574235      0.940004     64.829660     -1.000000      0.080447      0.123952      0.594657   4.15837e-04    179.714015    -29.903796   9.58222e+08
    SoFiA J120056.04-295510.0           539     60.786277    424.298456    282.540864            59            63           422           427           280           284            34  -8.32411e-05   9.88988e-05   5.42512e-04      0.000000             0   5.27774e-05      3.482220      3.159608      2.899634      1.640684     17.024725      0.000000      0.000000      0.000000     -1.000000      0.223852      0.295672      0.268522   3.07742e-04    180.233509    -29.919451   9.58476e+08
    SoFiA J120054.65-300006.4           540     67.440864    318.465591    281.065722            65            69           315           321           279           284            58  -1.14433e-04   1.43596e-04      0.001188      0.000000             0   5.60030e-05      4.903149      0.855866      3.825484      1.852577    -15.213041      0.000000      0.000000      0.000000     -1.000000      0.139623      0.242530      0.266968   4.26506e-04    180.227726    -30.001775   9.58432e+08
    SoFiA J115908.05-300310.0           541    561.870097    252.914798    277.169430           559           566           250           257           271           284           264  -1.22279e-04   1.64002e-04      0.004560      0.000000             0   5.31570e-05      9.702543      2.275824      3.933834      2.477326    -32.309172      2.182253      0.797430     49.590910    135.000000      0.146280      0.141054      0.281143   8.63699e-04    179.783559    -30.052778   9.58315e+08
    SoFiA J115955.44-300502.4           542    342.140459    212.995163    278.181655           338           345           211           216           273           284           129  -1.09814e-04   1.86520e-04      0.003602      0.000000             0   4.51718e-05      8.379318      1.152467      3.114434      2.585456     63.720059      4.926384      2.475410     33.671832    234.275585      0.129826      0.099811      0.260800   5.13054e-04    179.980998    -30.084002   9.58345e+08
    SoFiA J115934.33-300644.5           543    439.972650    176.466944    281.273877           436           444           175           179           279           284            85  -1.29343e-04   1.44569e-04      0.002297      0.000000             0   5.35249e-05      5.000000      5.000000      3.803901      2.104132     80.656471      0.000000      0.000000      0.000000     -1.000000      0.259834      0.160080      0.235402   4.93475e-04    179.893029    -30.112371   9.58438e+08
    SoFiA J115927.57-300716.2           544    471.260655    165.118283    278.484605           469           474           163           167           274           284           166  -1.11270e-04   1.45382e-04      0.001333      0.000000             0   5.29781e-05      9.282679      9.014534      2.908354      2.089621    -83.108305      0.000000      0.000000      0.000000     -1.000000      0.154006      0.147099      0.336317   6.82575e-04    179.864885    -30.121173   9.58355e+08
    SoFiA J115931.53-300721.5           545    452.936946    163.241997    281.232428           451           455           160           166           278           284            73  -6.58108e-05   1.25507e-04      0.001836      0.000000             0   4.81022e-05      4.957628      2.246604      3.109702      1.739134     12.187844      0.000000      0.000000      0.000000     -1.000000      0.151462      0.212938      0.240352   4.10986e-04    179.881360    -30.122648   9.58437e+08
    SoFiA J120007.33-300857.6           546    287.041058    128.995977    279.392728           285           289           128           132           279           284            21  -5.39885e-05   1.35095e-04      0.001145      0.000000             0   5.62014e-05      0.817986      0.511241      2.963247      1.640717     58.473061      0.000000      0.000000      0.000000     -1.000000      0.263640      0.248057      0.351106   2.57547e-04    180.030545    -30.149333   9.58382e+08
    SoFiA J115941.48-301045.3           547    406.745230     90.498352    277.148742           405           409            88            94           271           284            78  -1.09430e-04   1.53495e-04      0.002379      0.000000             0   4.99768e-05     10.818210      5.099822      4.985177      1.179808     26.909468      5.084527      0.854690     29.709138     -1.000000      0.125403      0.224558      0.313779   4.41383e-04    179.922852    -30.179257   9.58314e+08
    SoFiA J115924.61-301331.2           548    484.834339     31.172156    278.095879           483           488            30            34           268           284            41  -3.28093e-05   1.47562e-04      0.001908      0.000000             0   4.53089e-05     14.203515      8.882210      2.229638      1.249290    -54.168438      2.347840      0.239479    -83.919806          -nan      0.133965      0.130094      0.610319   2.90119e-04    179.852524    -30.225340   9.58343e+08
    SoFiA J120007.98-301359.2           549    284.060990     21.268278    279.776285           282           286            18            23           275           284            83  -7.32183e-05   1.49372e-04      0.002818      0.000000             0   5.33320e-05      9.000000      7.817555      2.252218      1.761745    -37.416309      0.000000      0.000000      0.000000     -1.000000      0.112785      0.148015      0.352993   4.85878e-04    180.033253    -30.233121   9.58393e+08
    SoFiA J120021.19-294523.4           550    222.466468    634.048300    280.658923           218           225           632           636           278           283            80  -7.37510e-05   1.59416e-04      0.002275      0.000000             0   5.02871e-05      3.582583      2.413338      3.006686      2.462975    -65.872167      0.000000      0.000000      0.000000     -1.000000      0.195878      0.151528      0.138395   4.49781e-04    180.088277    -29.756488   9.58420e+08
    SoFiA J115906.88-294657.4           551    567.969746    600.259672    280.867744           566           570           596           604           278           283            56  -1.56164e-04   1.71595e-04      0.002611      0.000000             0   5.46388e-05      5.000000      4.781287      4.212604      1.825806     14.459217      0.000000      0.000000      0.000000     -1.000000      0.119603      0.224960      0.164764   4.08879e-04    179.778679    -29.782612   9.58426e+08
    SoFiA J115852.06-294810.8           552    636.840944    573.886493    279.862534           635           639           570           576           274           283            30  -3.80773e-05   1.51446e-04      0.001056      0.000000             0   4.53480e-05      4.294446      1.019179      3.684711      1.018799     34.693305      2.295946      0.495116     29.514175     -1.000000      0.197768      0.253501      0.403448   2.48381e-04    179.716902    -29.803007   9.58396e+08
    SoFiA J115930.56-295148.4           553    457.763159    496.496622    277.111980           455           462           494           499           272           283            73  -1.01422e-04   1.42360e-04      0.002513      0.000000             0   4.99446e-05      9.044418      1.636632      4.685911      2.008299     56.874022      4.088789      0.862436     58.814111     -1.000000      0.245343      0.168465      0.320437   4.26727e-04    179.877341    -29.863446   9.58313e+08
    SoFiA J115941.18-295245.9           554    408.436475    476.004014    278.833854           406           410           473           479           276           283            35  -1.84656e-05   1.52233e-04      0.001814      0.000000             0   4.31659e-05      7.000000      4.005146      2.760426      1.126263     21.756955      1.852887      0.578259     29.823700     -1.000000      0.110389      0.210366      0.279989   2.55373e-04    179.921568    -29.879418   9.58365e+08
    SoFiA J115929.40-295316.5           555    463.129941    465.033881    278.644251           461           466           463           467           274           283            69  -7.46892e-05   1.08654e-04      0.002407      0.000000             0   5.10001e-05      8.947615      6.969324      2.357785      1.485129     48.924048      1.949636   1.49012e-08      7.660183     -1.000000      0.144821      0.144177      0.341819   4.23638e-04    179.872497    -29.887912   9.58359e+08
    SoFiA J115943.53-300419.3           556    397.340414    228.384037    278.005120           395           400           226           231           273           283           124  -9.77495e-05   1.78880e-04      0.003075      0.000000             0   4.59470e-05      8.932939      5.053403      2.682731      1.620065    -39.832778      6.224061   5.96046e-08    -58.717153     -1.000000      0.096344      0.121366      0.271748   5.11644e-04    179.931389    -30.072017   9.58340e+08
    SoFiA J115939.86-300632.8           557    414.335586    180.675147    280.374338           412           416           178           183           278           283            69  -8.20421e-05   1.87060e-04      0.002243      0.000000             0   4.74331e-05      4.667411      1.584886      3.072410      1.313709     -7.007600      1.949184      1.015058      9.648651     -1.000000      0.119307      0.194999      0.169098   3.94009e-04    179.916083    -30.109115   9.58411e+08
    SoFiA J115918.83-301129.9           558    511.615532     74.460209    275.058852           510           514            73            77           268           283            73  -6.65993e-05   1.53903e-04      0.003161      0.000000             0   4.99739e-05     15.000000     12.044742      1.778385      1.443393    -52.162044      1.537103          -nan    -53.215962     45.000000      0.086412      0.090715      0.455488   4.26977e-04    179.828476    -30.191643   9.58252e+08
    SoFiA J115941.94-294529.6           559    404.973564    631.815214    279.567637           403           407           630           634           278           282            36  -5.83524e-05   1.71837e-04      0.001542      0.000000             0   5.09747e-05      3.808392      3.482285      2.173541      1.747643     21.800845      1.631284      0.000000      1.857389     -1.000000      0.180526      0.184332      0.187949   3.05848e-04    179.924766    -29.758233   9.58387e+08
    SoFiA J115932.36-294853.5           560    449.457032    558.963937    279.660949           447           451           557           561           276           282            55  -6.98893e-05   1.09391e-04      0.001824      0.000000             0   3.31792e-05      6.000000      4.451212      3.034830      1.216171    -47.491530      3.654372      0.707172    -44.974087    134.969146      0.112764      0.115249      0.203759   2.46063e-04    179.884847    -29.814866   9.58390e+08
    SoFiA J115911.16-295210.2           561    547.898649    488.583116    277.795769           545           550           486           492           275           282            91  -1.33310e-04   1.98293e-04      0.002817      0.000000             0   4.68369e-05      4.189227      2.987581      3.976601      1.840407     66.686785      5.571456      0.783618     72.511685    258.144469      0.145251      0.126766      0.153671   4.46796e-04    179.796489    -29.869501   9.58334e+08
    SoFiA J120023.51-295625.2           562    211.847851    397.671169    277.244942           209           215           394           401           273           282           132  -1.47761e-04   1.45123e-04      0.001024      0.000000             0   4.82696e-05      6.468239      4.855563      3.351180      2.084520    -13.523885      0.000000      0.000000      0.000000     -1.000000      0.150030      0.182129      0.317800   5.54576e-04    180.097971    -29.940331   9.58317e+08
    SoFiA J120057.27-295809.8           563     55.213769    360.083522    277.724294            53            57           358           362           275           282            67  -9.82654e-05   1.57772e-04      0.001126      0.000000             0   4.98851e-05      4.562396      3.661998      2.318970      1.958454     -7.999388      3.856726   2.98023e-08      6.364608     -1.000000      0.160916      0.152608      0.242594   4.08327e-04    180.238630    -29.969386   9.58332e+08
    SoFiA J120014.20-295936.2           564    255.116176    329.475770    280.417659           251           258           327           331           278           282            27  -5.81781e-05   1.56925e-04      0.001570      0.000000             0   6.22653e-05      2.999794      2.624871      4.237336      1.423143    -78.657679      2.007488      0.000000     61.706053     -1.000000      0.369829      0.151941      0.214108   3.23540e-04    180.059166    -29.993395   9.58413e+08
    SoFiA J115908.64-300033.5           565    559.237545    308.800304    277.959666           557           561           305           311           274           282            92  -1.18873e-04   1.61241e-04      0.002135      0.000000             0   6.21967e-05      7.410698      3.946192      2.947131      1.520564    -18.273260      0.000000      0.000000      0.000000     -1.000000      0.137610      0.184897      0.327881   5.96569e-04    179.786018    -30.009316   9.58339e+08
    SoFiA J120057.21-300133.6           566     55.654493    287.306831    278.865667            53            58           286           290           275           282            55  -1.68620e-04   1.20358e-04   8.76067e-04      0.000000             0   5.18742e-05      5.520056      5.083970      2.608342      1.310083     69.863295      0.000000      0.000000      0.000000     -1.000000      0.222693      0.153941      0.333241   3.84709e-04    180.238370    -30.025991   9.58366e+08
    SoFiA J115905.62-300826.6           567    572.916942    139.809008    279.446498           571           575           137           141           278           282            28  -1.57613e-04   1.70147e-04   5.16406e-04      0.000000             0   5.01764e-05      3.677686      3.105217      1.812200      0.778326    -15.235102      0.000000      0.000000      0.000000     -1.000000      0.149396      0.211891      0.268418   2.65509e-04    179.773431    -30.140733   9.58383e+08
    SoFiA J120042.03-301055.1           568    126.372260     86.896083    279.275817           124           129            86            90           278           282            30  -1.90383e-04   1.43898e-04   8.32916e-06      0.000000             0   5.77603e-05      3.023279      1.396011      1.655181      1.474178    -49.469074      0.000000      0.000000      0.000000     -1.000000      0.216559      0.210867      0.275335   3.16366e-04    180.175118    -30.181965   9.58378e+08
    SoFiA J120054.51-301313.1           569     68.686694     37.514471    279.910512            67            71            35            41           276           282            47  -4.01361e-05   2.09843e-04      0.002013      0.000000             0   4.94675e-05      3.898785      3.561740      3.956969      1.584678    -25.234035      5.311187      0.635148    -38.924576     -1.000000      0.132862      0.223681      0.216494   3.39132e-04    180.227109    -30.220295   9.58397e+08
    SoFiA J120031.63-294644.0           570    173.910319    605.209824    277.683266           172           178           603           607           273           281            35  -6.40155e-05   1.06904e-04      0.001211      0.000000             0   4.36729e-05      7.830916      4.203794      4.266938      1.695630     62.289152      0.000000      0.000000      0.000000     -1.000000      0.267650      0.190754      0.358000   2.58372e-04    180.131809    -29.778882   9.58330e+08
    SoFiA J115950.07-294921.1           571    367.129324    549.167463    276.200648           365           369           547           551           274           281            80  -7.04097e-05   1.18359e-04      0.001266      0.000000             0   3.91021e-05      5.676553      3.409980      2.187213      1.659458    -67.914588      4.057717      0.000000    -25.413353     -1.000000      0.160850      0.107785      0.283445   3.49739e-04    179.958645    -29.822530   9.58286e+08
    SoFiA J120020.50-295203.8           572    225.784612    491.030380    274.564259           223           228           488           494           269           281           112  -8.87669e-05   1.91896e-04      0.002879      0.000000             0   5.00018e-05      9.247508      5.268277      3.043372      1.740527     27.933150      4.732698      0.000000     30.904792     -1.000000      0.118262      0.137125      0.313342   5.29169e-04    180.085399    -29.867726   9.58237e+08
    SoFiA J115916.62-295312.3           573    522.499827    466.431640    275.492507           521           525           464           468           272           281            74  -8.72337e-05   1.13702e-04      0.002529      0.000000             0   5.94927e-05      6.007031      2.864782      2.249625      2.084839    -39.543067      0.000000      0.000000      0.000000     -1.000000      0.160272      0.169692      0.255899   5.11775e-04    179.819239    -29.886763   9.58265e+08
    SoFiA J120019.89-295509.3           574    228.646906    424.795827    279.372602           227           233           423           427           277           281            50  -8.49789e-05   1.58444e-04      0.001412      0.000000             0   5.01463e-05      4.000000      2.652327      3.020218      1.764684    -78.037452      2.575976      0.797150    -19.166304     -1.000000      0.204941      0.123391      0.179079   3.54588e-04    180.082875    -29.919244   9.58381e+08
    SoFiA J115852.57-295544.7           575    634.054331    411.805536    278.276143           632           636           409           413           277           281            28  -9.82362e-05   1.08490e-04   4.52119e-04      0.000000             0   5.48856e-05      2.386816      2.241760      2.984738      1.199418    -60.202758      0.000000      0.000000      0.000000     -1.000000      0.318619      0.219142      0.332500   2.90427e-04    179.719045    -29.929075   9.58348e+08
    SoFiA J115946.08-295934.4           576    385.564503    330.119040    277.182259           383           387           328           332           274           281            47  -1.03363e-04   1.34230e-04      0.001352      0.000000             0   5.82381e-05      6.997710      6.515669      3.077059      1.768798     68.472422      0.000000      0.000000      0.000000     -1.000000      0.205311      0.137951      0.360837   3.99261e-04    179.942019    -29.992895   9.58315e+08
    SoFiA J120019.47-300307.2           577    230.704177    254.099378    278.822069           229           233           252           258           272           281            44  -4.07503e-05   1.70095e-04      0.002143      0.000000             0   5.17140e-05      3.529062      1.209550      3.651335      2.446599     17.874435      4.056033   4.21468e-08    -57.173630     -1.000000      0.170792      0.236164      0.383866   3.43032e-04    180.081137    -30.052009   9.58365e+08
    SoFiA J120009.92-300447.1           578    275.022169    218.440434    278.690294           273           277           217           221           277           281            44  -7.76869e-05   1.55575e-04      0.001188      0.000000             0   5.06244e-05      4.000000      3.750822      1.861291      1.220354     82.958279      0.000000      0.000000      0.000000     -1.000000      0.164498      0.129139      0.244143   3.35804e-04    180.041326    -30.079762   9.58361e+08
    SoFiA J115909.17-301026.7           579    556.422190     96.951158    278.450169           553           558            94            99           275           281            44  -8.71575e-05   1.61707e-04      0.001429      0.000000             0   6.16353e-05      4.901249      3.917485      3.097789      2.062144     78.590288      0.000000      0.000000      0.000000     -1.000000      0.281122      0.220797      0.299277   4.08843e-04    179.788194    -30.174091   9.58354e+08
    SoFiA J120107.85-301140.9           580      6.839737     70.301278    277.737820             5             9            68            72           274           281            77  -1.39609e-04   1.43663e-04      0.001505      0.000000             0   5.09652e-05      7.000000      4.793059      2.300921      1.190820     32.369512      2.184830          -nan     50.237065     -1.000000      0.138720      0.166835      0.297078   4.47218e-04    180.282705    -30.194687   9.58332e+08
    SoFiA J120023.71-301201.4           581    211.225232     63.298238    278.174114           209           213            61            66           273           281            66  -9.32734e-05   1.48669e-04      0.001187      0.000000             0   5.18096e-05      4.183955      2.537239      2.961507      1.298864      0.045692      0.000000      0.000000      0.000000     -1.000000      0.147263      0.198890      0.375682   4.20903e-04    180.098789    -30.200398   9.58345e+08
    SoFiA J115936.94-301236.8           582    427.760934     50.670029    279.191683           426           430            49            53           275           281            48  -1.12218e-04   1.45494e-04   7.44411e-04      0.000000             0   4.16431e-05      5.459712      0.614425      1.938331      1.197325    -18.692736      1.510214      0.887329    -34.741587     -1.000000      0.145410      0.148380      0.264255   2.88512e-04    179.903914    -30.210222   9.58376e+08
    SoFiA J120039.26-301439.4           583    139.317555      6.790056    278.181162           137           142             5             9           275           281            57  -6.88963e-05   1.50652e-04      0.001528      0.000000             0   5.84992e-05      5.090415      2.695277      2.098004      1.563721     -9.427107      0.000000      0.000000      0.000000     -1.000000      0.184030      0.207868      0.293790   4.41659e-04    180.163573    -30.244285   9.58345e+08
    SoFiA J115952.17-295317.6           584    357.355334    464.713910    277.310374           355           360           463           467           273           280            34  -4.03084e-05   1.23694e-04      0.001580      0.000000             0   4.12054e-05      7.000000      5.277771      3.067590      1.886320     73.719103      3.063721   2.98023e-08    -62.222394     -1.000000      0.169407      0.134159      0.312164   2.40267e-04    179.967386    -29.888218   9.58319e+08
    SoFiA J115930.88-295411.7           585    456.218167    445.316727    269.899355           453           458           442           449           262           280           135  -1.00974e-04   1.46188e-04      0.003206      0.000000             0   4.58339e-05     11.817864     11.114173      4.622890      2.051768    -48.355318      2.751898      1.064796     89.463430     -1.000000      0.163865      0.156484      0.428026   5.32542e-04    179.878679    -29.903253   9.58097e+08
    SoFiA J120005.00-295638.1           586    297.792525    393.105831    276.070855           296           300           391           395           274           280            37  -8.26306e-05   9.29369e-05   3.01183e-04      0.000000             0   4.73567e-05      5.011826      1.067370      2.711550      1.535820    -11.079377      0.000000      0.000000      0.000000     -1.000000      0.208990      0.301850      0.455457   2.88060e-04    180.020831    -29.943916   9.58282e+08
    SoFiA J120049.72-295919.7           587     90.294436    335.175717    277.741996            87            92           333           337           274           280            37  -6.82898e-05   1.13672e-04   9.84314e-04      0.000000             0   5.55880e-05      3.948965      1.935730      2.772186      2.159390    -84.347452      0.000000      0.000000      0.000000     -1.000000      0.301754      0.214150      0.309165   3.38129e-04    180.207174    -29.988812   9.58332e+08
    SoFiA J120050.09-300047.3           588     88.655771    303.878601    271.834332            85            91           301           306           266           280            87  -1.19591e-04   1.48090e-04      0.002070      0.000000             0   4.90963e-05     14.000000      8.652141      4.367164      1.643295    -43.765469      0.000000      0.000000      0.000000     -1.000000      0.192997      0.202203      0.445207   4.57939e-04    180.208697    -30.013152   9.58155e+08
    SoFiA J120005.84-300353.4           589    293.919231    237.645502    275.444132           291           298           235           240           271           280           119  -1.60914e-04   1.50230e-04      0.003671      0.000000             0   5.33365e-05      7.695999      4.885126      3.272961      1.931335    -85.371647      0.000000      0.000000      0.000000     -1.000000      0.186032      0.121996      0.237994   5.81833e-04    180.024337    -30.064829   9.58263e+08
    SoFiA J120053.24-300418.3           590     74.173175    228.493651    274.989667            71            77           225           231           270           280           185  -2.01853e-04   1.42969e-04      0.003612      0.000000             0   4.10853e-05      9.411592      6.206748      3.318422      1.993942     72.151721      0.000000      0.000000      0.000000      0.000000      0.129376      0.089856      0.207527   5.58821e-04    180.221836    -30.071764   9.58250e+08
    SoFiA J120102.38-300821.9           591     32.003707    141.431267    274.346636            29            36           139           143           272           280           124  -8.05561e-05   1.29941e-04      0.002964      0.000000             0   4.76759e-05      8.000000      3.669417      3.783869      2.475945     86.534269      0.000000      0.000000      0.000000     -1.000000      0.205383      0.125410      0.226957   5.30896e-04    180.259914    -30.139410   9.58230e+08
    SoFiA J120051.05-301023.8           592     84.574422     98.003219    273.501347            83            87            95            99           269           280            60  -1.10802e-04   1.37820e-04   6.89795e-04      0.000000             0   5.39654e-05      8.667743      7.302320      2.183940      1.814981     67.775248      0.000000      0.000000      0.000000     -1.000000      0.230993      0.269395      0.620113   4.18014e-04    180.212707    -30.173272   9.58205e+08
    SoFiA J115915.20-301108.3           593    528.441523     82.158871    275.946077           526           530            80            85           271           280            84  -8.30356e-05   1.44195e-04      0.002222      0.000000             0   4.96110e-05      7.600993      3.857645      3.281156      1.507930     30.481538      2.480263      0.000000    -20.856553     -1.000000      0.131726      0.165808      0.262620   4.54693e-04    179.813346    -30.185634   9.58278e+08
    SoFiA J120030.49-294618.9           594    179.241426    614.157579    278.120226           177           182           611           618           275           279            60  -1.30279e-04   1.99571e-04      0.002198      0.000000             0   5.68498e-05      2.664559      1.927677      4.022930      2.778027    -19.518237      6.222262          -nan    -46.091950     -1.000000      0.190681      0.244815      0.123716   4.40356e-04    180.127023    -29.771927   9.58344e+08
