# SoFiA source catalogue
# Creator: SoFiA 2.3.0
# Time:    Thu, 25 Feb 2021, 12:46:38
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag           rms           w20           w50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec          freq
#                                                     pix           pix           pix           pix           pix           pix           pix           pix           pix                     Jy/beam       Jy/beam       Jy/beam                                   Jy/beam           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg            Hz

    SoFiA J120037.34-300959.8           148    148.069641    106.652949   3800.235154           146           150           104           109          3795          3808           146  -6.10731e-05   9.09264e-05      0.002372      0.000000             0   3.10124e-05     11.301250      7.254327      1.901466      1.703433     87.341105      1.046547      0.133088     -2.267840     -1.000000      0.110211      0.102662      0.321291   3.74724e-04    180.155571    -30.166623   1.06401e+09
    SoFiA J120040.40-301053.9           149    133.893898     87.331755   3793.094777           127           140            82            93          3778          3808          2689  -1.00051e-04   1.95982e-04      0.036198      0.000000             0   2.75333e-05     21.452349     19.517355      4.765734      3.702244    -80.323276      3.506443      3.039934    -83.603366     35.076023      0.062324      0.049615      0.140294      0.001428    180.168349    -30.181635   1.06379e+09
    SoFiA J120014.29-295418.2           150    254.623744    443.039658   3799.384689           251           257           440           446          3793          3807           345  -5.83929e-05   1.04965e-04      0.005690      0.000000             0   2.69322e-05     11.715238      9.711740      3.280126      2.196474     42.268902      2.971249      0.988812     46.713697    204.780059      0.083115      0.089548      0.195351   5.00244e-04    180.059556    -29.905067   1.06398e+09
    SoFiA J120001.75-294708.2           151    312.850537    596.639035   3793.131727           309           316           594           600          3784          3802           539  -7.86075e-05   1.11189e-04      0.007121      0.000000             0   2.80172e-05     15.770479     12.031216      3.139397      2.447256     59.617573      2.002368      1.466188     33.514793     66.922669      0.079283      0.074058      0.217248   6.50458e-04    180.007303    -29.785613   1.06379e+09
    SoFiA J120054.15-301034.2           152     70.225912     94.252075   3779.632385            66            74            90            98          3769          3792           961  -8.04639e-05   1.14506e-04      0.009944      0.000000             0   2.76112e-05     20.662519     15.578654      3.614927      2.623178     38.957682      2.454026      1.899090     51.282091    175.857023      0.070276      0.073044      0.213292   8.55946e-04    180.225622    -30.176168   1.06339e+09
    SoFiA J120101.49-301202.6           153     36.308972     62.595402   3758.297302            33            40            59            66          3748          3767           469  -6.79077e-05   8.57067e-05      0.006038      0.000000             0   3.15088e-05     16.615451     13.080875      3.360085      2.371768     23.945952      1.850790      0.869770     -3.020712     -1.000000      0.099073      0.102376      0.257383   6.82368e-04    180.256202    -30.200734   1.06275e+09
    SoFiA J120040.28-294604.7           154    133.703485    619.180756   3746.547543           129           138           615           624          3728          3766          1883  -1.02099e-04   1.18005e-04      0.020978      0.000000             0   2.79190e-05     34.001197     29.948500      3.751484      3.002149    -54.053220      2.708464      2.117073    -60.901222    285.107122      0.059637      0.057549      0.265739      0.001212    180.167820    -29.767974   1.06240e+09
    SoFiA J115930.30-295321.1           155    458.941700    463.399363   3737.681196           454           463           459           468          3720          3754          1442  -6.78545e-05   1.38029e-04      0.013383      0.000000             0   2.89934e-05     30.381151     20.031460      3.633394      2.613219    -68.414707      2.297048      1.700190    -88.210875    266.422604      0.073090      0.066343      0.296960      0.001101    179.876252    -29.889187   1.06213e+09
    SoFiA J120019.14-295623.4           156    232.131354    398.339696   3736.393528           230           234           396           400          3732          3742           148  -6.59350e-05   1.00905e-04      0.003204      0.000000             0   2.88788e-05      8.629978      7.562447      2.496053      1.813690    -27.597961      2.207207      1.009186     -5.359326    315.000000      0.086577      0.094949      0.202535   3.51326e-04    180.079765    -29.939823   1.06209e+09
    SoFiA J120042.43-295830.7           157    124.089406    352.752072   3730.671933           120           128           349           356          3720          3742           752  -7.07735e-05   9.13579e-05      0.008126      0.000000             0   2.88271e-05     19.516442     17.005143      2.905022      2.587336    -45.454778      1.587471      1.243551    -52.010123     -1.000000      0.078634      0.077295      0.249263   7.90514e-04    180.176802    -29.975186   1.06192e+09
    SoFiA J120058.20-294738.3           158     50.430618    585.608360   3719.714746            45            56           581           591          3697          3741          2677  -8.56289e-05   1.03831e-04      0.023519      0.000000             0   2.79278e-05     40.470448     32.076604      4.203137      3.443873    -31.988563      3.464140      2.368926     17.639091    321.118274      0.059496      0.059879      0.287375      0.001445    180.242497    -29.793970   1.06159e+09
    SoFiA J115935.99-295751.2           159    432.445863    366.941549   3727.932840           429           436           363           371          3720          3735           492  -8.20858e-05   1.07858e-04      0.006020      0.000000             0   2.99940e-05     13.552677      9.601106      3.244537      2.672828     56.031985      2.310733      1.521834    -87.872571    251.697672      0.094945      0.098402      0.208336   6.65299e-04    179.899946    -29.964230   1.06184e+09
    SoFiA J115938.59-295919.5           160    420.341553    335.416133   3724.608054           418           423           333           338          3718          3731           247  -5.39397e-05   9.57350e-05      0.003840      0.000000             0   2.85573e-05     11.693535      4.998538      2.548835      2.229595    -33.734324      1.340752      0.982205    -73.983285     -1.000000      0.100907      0.106420      0.249501   4.48813e-04    179.910791    -29.988757   1.06174e+09
    SoFiA J115930.55-300200.4           161    457.595404    277.940603   3717.856526           454           462           274           282          3703          3730           689  -7.86312e-05   1.05659e-04      0.009760      0.000000             0   2.87514e-05     26.789271     15.540523      3.680187      2.860879     34.296812      2.955929      1.859286     31.380660    223.821728      0.077793      0.085868      0.340492   7.54689e-04    179.877282    -30.033434   1.06154e+09
    SoFiA J115913.95-300057.8           162    534.623479    300.190325   3709.822962           531           539           296           304          3691          3729          1473  -9.04580e-05   1.20120e-04      0.015566      0.000000             0   2.81752e-05     37.247282     31.502092      3.326564      2.589877     58.032480      2.461902      1.683832     70.972688    348.703911      0.060435      0.058092      0.297177      0.001081    179.808113    -30.016046   1.06129e+09
    SoFiA J120102.07-294844.7           163     32.498665    561.865692   3718.330768            29            35           559           565          3711          3724           284  -7.33286e-05   9.88542e-05      0.003918      0.000000             0   3.34081e-05     11.936034      8.239501      2.334602      1.858976     59.025129      1.633040      1.264911     74.925966     -1.000000      0.098932      0.099460      0.208842   5.63004e-04    180.258617    -29.812406   1.06155e+09
    SoFiA J115953.86-294707.1           164    349.526876    597.026385   3706.641463           346           353           594           600          3698          3717           387  -6.68566e-05   9.40608e-05      0.004823      0.000000             0   3.08403e-05     18.645131     15.360786      2.304964      2.078198     24.454646      1.575829      0.926672     15.949577     -1.000000      0.090261      0.079784      0.334134   6.06700e-04    179.974435    -29.785310   1.06120e+09
    SoFiA J120047.51-294829.7           165    100.174042    567.330061   3611.744627            96           104           563           571          3599          3625           849  -7.34847e-05   1.09364e-04      0.009670      0.000000             0   2.81773e-05     24.497630     19.758038      2.926400      2.671721     13.499386      2.741659      1.497836    -33.623704     43.770676      0.071936      0.075736      0.284269   8.21018e-04    180.197943    -29.808261   1.05835e+09
    SoFiA J115952.64-295440.1           166    355.192251    435.238988   3610.987524           353           358           433           438          3601          3622           277  -6.99565e-05   8.00386e-05      0.003924      0.000000             0   3.02550e-05     20.325580      7.116200      2.137560      1.950765     29.359506      2.431935      0.000000    -78.665228     -1.000000      0.091246      0.086172      0.405889   5.03543e-04    179.969319    -29.911144   1.05833e+09
    SoFiA J120013.90-295226.8           167    256.425237    482.834387   3592.434588           253           260           479           486          3578          3608          1002  -7.94644e-05   1.18453e-04      0.012178      0.000000             0   2.89340e-05     26.272362     19.399004      3.106439      2.466130    -82.638945      2.488113      1.587158    -84.446893    102.750139      0.064961      0.061043      0.257439   9.15887e-04    180.057921    -29.874116   1.05777e+09
    SoFiA J120027.70-294734.3           168    192.215971    587.254005   3595.224942           189           196           584           591          3583          3605           633  -7.61254e-05   9.12176e-05      0.007060      0.000000             0   2.61894e-05     16.906345     12.498627      2.667157      2.400258     23.350162      1.970589      1.761742     53.748060    142.971013      0.073314      0.076329      0.230984   6.58913e-04    180.115421    -29.792863   1.05786e+09
    SoFiA J120004.87-295706.3           169    298.391918    383.046153   3586.804351           295           302           380           386          3575          3600           615  -6.66530e-05   9.34324e-05      0.007980      0.000000             0   2.71244e-05     23.464642     19.063673      3.776627      2.005257    -83.404384      3.258231      1.208594     89.226354          -nan      0.089224      0.062575      0.327895   6.72664e-04    180.020294    -29.951740   1.05760e+09
    SoFiA J115945.93-295705.4           170    386.320656    383.347297   3589.712214           384           389           381           386          3583          3597           220  -5.92229e-05   9.07974e-05      0.003275      0.000000             0   2.55787e-05     14.000000     10.615275      2.109494      1.756444     40.776106      1.897754      0.906559     14.028581     63.434949      0.076037      0.082261      0.261192   3.79393e-04    179.941364    -29.951495   1.05769e+09
    SoFiA J115918.04-294715.2           171    516.087330    594.006720   3584.527895           513           519           590           597          3576          3592           473  -6.41714e-05   9.92548e-05      0.006587      0.000000             0   2.77672e-05     13.582172     11.798925      2.667793      2.561645    -40.043798      2.599617      1.475498     56.344550     44.868959      0.084515      0.083710      0.197623   6.03898e-04    179.825165    -29.787545   1.05754e+09
    SoFiA J120019.04-294526.7           172    232.447551    632.865846   3568.446630           230           235           630           635          3554          3577           287  -7.81293e-05   8.71302e-05      0.005513      0.000000             0   2.97557e-05     18.476558     17.198585      2.154444      1.865365     -8.966201      1.798437      1.434265    -55.341948     -1.000000      0.066432      0.074635      0.338272   5.04093e-04    180.079336    -29.757413   1.05705e+09
    SoFiA J115918.25-295740.2           173    514.775942    370.793522   3467.120753           511           518           368           374          3456          3479           561  -6.75892e-05   1.00792e-04      0.008285      0.000000             0   2.85418e-05     19.934468     15.818174      2.534268      2.245368    -39.794725      1.742988      1.632993    -47.338285    312.656528      0.070688      0.071898      0.255298   6.76025e-04    179.826038    -29.961157   1.05401e+09
    SoFiA J115959.42-295413.0           174    323.700503    444.930335   3425.403029           320           328           440           449          3409          3443          1437  -8.07714e-05   1.16892e-04      0.019528      0.000000             0   2.91454e-05     31.266715     26.118206      3.321809      2.857182    -41.303137      2.428165      1.593443    -24.628912    327.613758      0.057155      0.056503      0.267472      0.001105    179.997577    -29.903610   1.05276e+09
    SoFiA J115925.24-295536.1           175    482.388797    415.155236   3358.946434           479           486           412           419          3349          3369           625  -8.30501e-05   1.25657e-04      0.007090      0.000000             0   2.98495e-05     15.888737      4.979893      2.638486      2.368978     10.048827      2.446487      1.521386     -7.820541    338.412762      0.082257      0.085681      0.241351   7.46239e-04    179.855163    -29.926689   1.05077e+09
    SoFiA J115909.55-294937.3           176    555.467716    543.169333   3344.296086           553           558           540           547          3336          3355           330  -6.88971e-05   1.35632e-04      0.005415      0.000000             0   3.40975e-05     16.856294     13.728205      2.581456      1.924139     -7.378722      1.200638      1.000000     -5.576304     -1.000000      0.078403      0.100391      0.335124   6.19412e-04    179.789789    -29.827034   1.05033e+09
    SoFiA J120027.68-301209.9           177    192.843717     60.244932   3333.729059           190           195            58            62          3329          3338           108  -6.89285e-05   1.12284e-04      0.001715      0.000000             0   3.19484e-05      7.131790      3.763739      2.193091      1.631207     38.666450      0.000000      0.000000      0.000000     -1.000000      0.125134      0.116475      0.256247   3.32017e-04    180.115334    -30.202760   1.05001e+09
    SoFiA J115937.66-294942.8           178    424.839493    541.383711   3318.695389           422           427           539           544          3313          3324           201  -6.54014e-05   9.27932e-05      0.003589      0.000000             0   2.55751e-05      8.482234      7.748284      2.718350      1.903179    -38.846222      2.595600      0.947649    -28.718848      0.000000      0.085557      0.082280      0.179846   3.62590e-04    179.906902    -29.828557   1.04956e+09
    SoFiA J120009.86-300308.1           179    275.260002    253.830743   3212.711850           271           279           251           257          3203          3221           568  -6.32225e-05   1.26225e-04      0.007659      0.000000             0   3.05667e-05     15.776863     12.044568      2.259980      1.883554    -51.280673      1.960778      1.633871     -1.559699    141.365651      0.085205      0.071655      0.216709   7.28488e-04    180.041101    -30.052236   1.04638e+09
    SoFiA J115952.67-301057.6           180    354.957992     86.133920   3157.000495           351           359            81            91          3133          3176          1642  -7.87086e-05   1.10988e-04      0.020014      0.000000             0   2.90972e-05     39.941989     37.680812      3.779470      3.203297     34.221020      3.181258      2.126842     33.862460    251.499503      0.057248      0.063373      0.330355      0.001179    179.969446    -30.182670   1.04471e+09
    SoFiA J120018.17-300228.2           181    236.754350    268.034012   3155.646526           235           239           265           270          3149          3161           165  -5.47770e-05   9.68862e-05      0.003297      0.000000             0   2.94874e-05     12.000000      6.206204      2.455922      1.632066      0.742424      2.216745      1.093618    -18.611799    225.000000      0.073994      0.100544      0.231481   3.78773e-04    180.075692    -30.041174   1.04467e+09
    SoFiA J120039.48-295046.5           182    137.549249    518.529034   3147.663782           136           140           517           521          3141          3153           176  -6.86941e-05   9.86032e-05      0.003338      0.000000             0   2.89591e-05     11.594647      7.751494      2.220769      1.821717     59.112815      2.148564      1.255430     48.950919          -nan      0.098728      0.077217      0.224756   3.84186e-04    180.164503    -29.846264   1.04443e+09
    SoFiA J120019.20-300342.8           183    231.980908    241.388855   3023.227663           230           234           239           243          3018          3029           156  -6.05879e-05   9.14730e-05      0.003106      0.000000             0   2.43585e-05     10.557320      9.087893      2.003755      1.821097    -67.680696      2.010203      1.142952    -44.884688    316.216266      0.083927      0.077930      0.218988   3.04237e-04    180.079998    -30.061896   1.04070e+09
    SoFiA J115950.54-294808.0           184    364.993533    575.264992   2912.127384           362           368           572           579          2906          2921           384  -8.21710e-05   1.10084e-04      0.005807      0.000000             0   2.99925e-05     13.109970     10.613408      2.650038      2.511462    -11.601215      2.065754      1.257153     39.484607    270.342482      0.082294      0.091754      0.220028   5.87731e-04    179.960568    -29.802232   1.03736e+09
    SoFiA J120024.13-295719.7           185    208.999776    378.210747   2892.851689           206           212           375           381          2885          2901           378  -5.91838e-05   1.03886e-04      0.005130      0.000000             0   2.89288e-05     13.234253      8.816221      2.737296      2.259803    -86.606261      1.630053      0.920083    -67.879848    326.309932      0.090567      0.088894      0.221978   5.62441e-04    180.100542    -29.955465   1.03679e+09
    SoFiA J120057.87-300255.2           186     52.631718    258.145943   2829.844628            50            55           256           260          2824          2836           185  -5.13121e-05   9.64952e-05      0.002930      0.000000             0   2.85280e-05     12.000000     10.693213      2.112505      1.745183     74.968257      1.598705      0.883165    -85.029477          -nan      0.092890      0.087522      0.257343   3.88022e-04    180.241141    -30.048667   1.03490e+09
    SoFiA J120012.84-295220.4           187    261.335701    485.136628   2795.520098           258           265           482           488          2786          2807           595  -7.13798e-05   1.10149e-04      0.006989      0.000000             0   2.83618e-05     19.601963     19.233747      2.818551      2.564298     56.848779      2.265592      1.233739    -35.445728    349.637214      0.080994      0.079091      0.274099   6.91819e-04    180.053516    -29.872327   1.03387e+09
    SoFiA J120036.20-294844.7           188    152.733393    562.074663   2729.677440           149           156           557           566          2716          2743          1052  -8.20914e-05   9.82725e-05      0.009117      0.000000             0   2.66858e-05     22.767168     18.182520      3.060028      2.368760     24.740151      2.524579      1.594910     14.852937     15.484368      0.062909      0.072014      0.249803   8.65540e-04    180.150836    -29.812411   1.03189e+09
    SoFiA J120049.60-294915.5           189     90.491667    550.968982   2729.880908            86            95           547           555          2719          2740           929  -1.10010e-04   1.01979e-04      0.009077      0.000000             0   2.70521e-05     18.071455     17.471744      3.628291      3.416086     31.193877      2.954797      1.970537     -9.567583     79.458912      0.080524      0.077277      0.197346   8.24533e-04    180.206648    -29.820973   1.03190e+09
    SoFiA J120040.59-294755.5           190    132.310219    579.604159   2733.424048           130           134           577           581          2726          2737            89  -3.46440e-05   9.95757e-05      0.001999      0.000000             0   3.06755e-05      7.605183      5.205847      2.148083      1.498171     58.019482      1.410817      0.977846     73.118556     45.000000      0.115978      0.103690      0.317484   2.89392e-04    180.169121    -29.798755   1.03200e+09
    SoFiA J120002.88-295104.6           191    307.610413    512.226080   2721.396478           304           312           508           516          2709          2734          1179  -7.85513e-05   9.96378e-05      0.013337      0.000000             0   3.01404e-05     17.503838     13.955060      3.680714      3.409876    -89.878255      2.860997      1.694175     85.698640    108.185000      0.079903      0.081643      0.235205      0.001035    180.012007    -29.851268   1.03164e+09
    SoFiA J115903.42-294834.3           192    584.001245    565.624485   2590.380555           581           587           562           569          2579          2601           420  -6.83681e-05   1.01147e-04      0.007066      0.000000             0   2.83712e-05     20.272936     16.259136      3.381750      2.362724     35.725054      2.504614      1.757547     62.583925    253.457768      0.070182      0.083171      0.290730   5.81437e-04    179.764249    -29.809526   1.02771e+09
    SoFiA J115914.83-294531.7           193    531.089024    630.935291   2584.857173           529           534           628           633          2578          2591           256  -7.26556e-05   1.01261e-04      0.004168      0.000000             0   2.84095e-05     12.923413     10.045753      2.527196      1.811033     73.518900      1.708586      1.155059     45.856281          -nan      0.083640      0.079196      0.215472   4.54552e-04    179.811774    -29.758804   1.02755e+09
    SoFiA J115857.35-295244.1           194    612.005460    476.346817   2558.394344           609           615           473           480          2542          2579           756  -7.11739e-05   1.12250e-04      0.010927      0.000000             0   2.72366e-05     36.306345     32.963919      2.975930      2.051699     44.622892      2.497594      1.349606     60.670323    301.379753      0.055577      0.057728      0.417947   7.48883e-04    179.738965    -29.878917   1.02675e+09
    SoFiA J115951.85-295815.7           195    358.819900    358.228438   2497.524766           356           361           355           361          2486          2510           348  -5.68158e-05   1.13377e-04      0.006152      0.000000             0   2.82333e-05     24.000000     21.740070      2.526226      1.928961    -49.766477      1.737615      1.651579    -32.054403     54.182501      0.072237      0.075436      0.396978   5.26685e-04    179.966044    -29.971040   1.02493e+09
    SoFiA J120100.04-295132.2           196     42.062231    502.060891   2446.293304            38            45           499           506          2434          2458           661  -7.47207e-05   8.46819e-05      0.007310      0.000000             0   2.77128e-05     22.582189      4.795009      2.900554      2.482382     42.363555      1.917862      1.510707     83.423870     90.000000      0.077671      0.074433      0.284637   7.12493e-04    180.250160    -29.858938   1.02339e+09
    SoFiA J120046.19-295941.9           197    106.681211    327.272450   2437.674341           104           109           324           330          2431          2445           332  -7.54374e-05   8.23385e-05      0.004176      0.000000             0   3.02123e-05     13.314401     10.543860      2.595067      2.293925    -32.784069      1.586012      1.010882    -24.377275     -1.000000      0.099401      0.108495      0.264820   5.50494e-04    180.192470    -29.994981   1.02313e+09
    SoFiA J120026.83-300938.2           198    196.748415    114.424335   2386.557976           193           200           111           118          2377          2396           696  -7.15417e-05   8.76625e-05      0.008881      0.000000             0   2.60678e-05     16.959257     15.821222      2.969131      2.591421    -15.288344      1.907901      1.632993     30.663421    350.306716      0.069385      0.073703      0.201579   6.87715e-04    180.111772    -30.160623   1.02160e+09
    SoFiA J115943.12-295043.5           199    399.424452    519.739163   2154.436902           397           401           518           522          2148          2161           124  -5.00954e-05   8.38917e-05      0.001934      0.000000             0   2.77338e-05     12.614360      8.381604      1.874568      1.497223     61.402520      0.996384   7.45058e-09     58.428175     -1.000000      0.103570      0.088102      0.349665   3.08831e-04    179.929676    -29.845406   1.01463e+09
    SoFiA J120033.50-301048.2           200    165.855158     89.397549   2146.151842           163           168            86            92          2137          2155           395  -6.52964e-05   1.12404e-04      0.005904      0.000000             0   2.54954e-05     16.426334     11.846205      2.853130      2.167030     29.927492      2.184348      1.881804    -83.069747    283.231454      0.066622      0.080567      0.227270   5.06712e-04    180.139590    -30.180062   1.01438e+09
    SoFiA J115948.70-300830.4           201    373.358506    138.719373   2100.115496           369           378           134           143          2087          2113          1067  -6.67354e-05   1.21615e-04      0.011038      0.000000             0   2.81217e-05     23.637397     16.401343      4.105899      3.040400    -62.054341      3.323078      2.104679    -61.326071    313.445542      0.083059      0.075484      0.246735   9.18596e-04    179.952909    -30.141766   1.01300e+09
    SoFiA J115958.92-295134.4           202    326.023919    501.573828   2089.582676           322           330           497           506          2078          2102          1172  -8.93049e-05   1.37865e-04      0.014912      0.000000             0   2.73164e-05     20.195999     16.755464      3.765861      2.755529     25.305940      2.497333      1.549471     -1.106160    131.867827      0.064208      0.072747      0.182740   9.35161e-04    179.995494    -29.859553   1.01269e+09
    SoFiA J115955.71-295932.3           203    340.902369    330.900819   2082.034712           336           346           326           336          2066          2098          1617  -8.20934e-05   1.05870e-04      0.017930      0.000000             0   2.69805e-05     30.608583     25.626415      4.016767      3.570592    -39.814659      2.952570      2.237544     -9.937917    177.609892      0.063084      0.067658      0.234475      0.001085    179.982127    -29.992298   1.01246e+09
    SoFiA J115858.05-300354.9           204    608.214600    236.781056   2079.923289           606           611           234           239          2070          2089           212  -5.81983e-05   7.56561e-05      0.002968      0.000000             0   3.12883e-05     17.614934     17.133135      2.220411      1.947961     29.177937      2.369165      1.124300     37.160813     -1.000000      0.094628      0.096885      0.452966   4.55564e-04    179.741882    -30.065252   1.01240e+09
    SoFiA J115936.72-294553.0           205    429.266688    623.451095   2063.190914           427           431           621           625          2056          2072           190  -4.47499e-05   1.03133e-04      0.002696      0.000000             0   2.90824e-05     10.563809      8.563735      1.970394      1.916085    -48.297866      1.312922      0.836157    -45.350990     -1.000000      0.110949      0.099591      0.294863   4.00873e-04    179.902995    -29.764724   1.01190e+09
    SoFiA J115856.71-294902.6           206    615.188919    555.452005   1897.120164           611           619           551           561          1881          1911          1176  -8.09313e-05   1.01421e-04      0.012955      0.000000             0   2.86894e-05     26.993672     22.917201      3.804735      2.592120     12.617132      2.206090      1.373004     28.010309    134.339790      0.062706      0.080170      0.261646   9.83840e-04    179.736272    -29.817385   1.00691e+09
    SoFiA J115854.95-295123.5           207    623.251733    505.092998   1681.732462           620           626           502           509          1675          1690           451  -7.50134e-05   1.09153e-04      0.006354      0.000000             0   2.69418e-05     11.951663      7.797680      2.784806      2.644219    -60.818728      2.476735      1.070945    -65.046385    153.800692      0.080125      0.078850      0.194265   5.72156e-04    179.728938    -29.856538   1.00045e+09
    SoFiA J115903.44-300624.7           208    583.133630    183.328451   1593.894293           579           587           179           187          1582          1604           774  -8.34169e-05   9.65768e-05      0.010267      0.000000             0   2.74284e-05     15.993701     14.303564      3.728252      2.594021    -27.651751      3.150931      1.422068    -30.604120    125.500282      0.068238      0.080387      0.216117   7.63082e-04    179.764323    -30.106868   9.97817e+08
    SoFiA J120021.03-295359.6           209    223.332068    449.679336   1530.513307           222           226           447           451          1525          1535           105  -4.55753e-05   8.71742e-05      0.001838      0.000000             0   2.66483e-05      9.531529      2.906052      2.168744      1.541864    -59.717409      0.923245      0.000000     46.000918     -1.000000      0.112018      0.108625      0.300210   2.73064e-04    180.087627    -29.899887   9.95915e+08
    SoFiA J120043.90-295051.0           210    116.994644    516.898834   1450.586601           114           120           514           520          1445          1458           254  -5.92878e-05   9.58568e-05      0.003409      0.000000             0   2.92511e-05      9.246743      6.583089      2.207781      1.954315    -71.084638      1.820309      0.717274    -70.105393     -1.000000      0.098596      0.098472      0.249419   4.66185e-04    180.182937    -29.847507   9.93518e+08
    SoFiA J115937.74-300631.9           211    424.179162    181.004771   1360.817887           422           426           179           183          1356          1365            95  -4.60058e-05   9.68707e-05      0.002034      0.000000             0   3.02206e-05      7.603764      6.544784      1.823343      1.614965    -22.309502      1.559142      1.000000     32.440466     -1.000000      0.112236      0.105512      0.237078   2.94554e-04    179.907233    -30.108853   9.90825e+08
    SoFiA J115913.95-300243.2           212    534.559401    262.537864   1269.536558           532           537           260           265          1261          1280           257  -7.48796e-05   8.39491e-05      0.004996      0.000000             0   2.65893e-05     18.693371     13.280318      2.889173      2.000159    -57.015826      1.626646      0.894996    -72.092794      0.000000      0.083226      0.072455      0.288351   4.26259e-04    179.808114    -30.045331   9.88086e+08
    SoFiA J115858.53-300459.0           213    605.930717    213.908165   1233.160160           601           611           209           218          1216          1251          1704  -9.36740e-05   1.05010e-04      0.016313      0.000000             0   2.66719e-05     32.083901     29.398775      3.514797      3.344905    -22.402653      3.117403      1.497553    -40.596691    292.500175      0.063158      0.064513      0.261576      0.001101    179.743888    -30.083046   9.86995e+08
    SoFiA J115924.42-295734.6           214    486.127775    372.810325   1236.411830           483           490           369           376          1228          1245           588  -8.87916e-05   1.10250e-04      0.007192      0.000000             0   3.15658e-05     15.863895     10.951081      2.925389      2.498901    -50.776028      1.726180      0.909391    -67.700313     -1.000000      0.095195      0.099511      0.243534   7.65430e-04    179.851759    -29.959620   9.87092e+08
    SoFiA J120040.72-300109.0           215    132.133475    296.202971   1187.565436           129           136           293           298          1173          1198           587  -8.19484e-05   9.90211e-05      0.007117      0.000000             0   2.89898e-05     22.904153     13.884525      2.912425      2.294706     68.272872      1.899514      1.327952     15.384874     -1.000000      0.091673      0.075815      0.293495   7.02366e-04    180.169654    -30.019178   9.85627e+08
    SoFiA J115937.17-300919.7           216    426.736553    121.080737   1152.020141           424           429           119           123          1145          1159           248  -6.25693e-05   1.05577e-04      0.004073      0.000000             0   2.65299e-05     13.291364     10.810429      2.159269      1.992165     63.896064      1.789098      1.508778     78.718993    100.752939      0.079232      0.072564      0.216945   4.17794e-04    179.904889    -30.155459   9.84561e+08
    SoFiA J120049.98-300900.3           217     89.460474    127.842110   1107.807471            87            92           124           131          1096          1117           356  -7.76047e-05   9.60694e-05      0.004935      0.000000             0   2.87300e-05     18.476574     10.666684      3.024422      2.191687     37.437696      2.193649      0.967350     38.654735     -1.000000      0.096622      0.094158      0.355742   5.42077e-04    180.208262    -30.150070   9.83234e+08
    SoFiA J120003.94-300513.7           218    302.752395    208.970354   1090.528878           299           307           204           214          1075          1107          1174  -8.29882e-05   1.06699e-04      0.012749      0.000000             0   2.76275e-05     31.087294     24.924938      3.896104      2.614259    -44.057696      2.623170      1.476904    -55.016889    282.487420      0.068108      0.073234      0.299976   9.46620e-04    180.016403    -30.087133   9.82716e+08
    SoFiA J120014.49-300703.5           219    253.841061    169.722051   1050.612776           251           257           166           173          1041          1059           514  -8.02610e-05   1.04317e-04      0.005616      0.000000             0   2.56584e-05     17.871584     16.895485      3.088243      2.596986     11.265917      2.505516      0.942199     59.644103    218.930813      0.071745      0.086524      0.232086   5.81715e-04    180.060387    -30.117647   9.81518e+08
    SoFiA J120017.41-295825.3           220    240.188678    354.807471   1026.234898           238           243           352           357          1018          1034           324  -6.01861e-05   9.02959e-05      0.005148      0.000000             0   2.71196e-05     13.719934     10.009931      2.611725      2.045330      2.878188      2.246183      1.525373    -12.480091     -1.000000      0.079800      0.089878      0.255912   4.88153e-04    180.072557    -29.973685   9.80787e+08
    SoFiA J120016.23-295853.4           221    245.670701    344.779741   1019.022871           242           249           341           348          1010          1027           522  -5.98665e-05   1.25456e-04      0.005982      0.000000             0   2.67105e-05     14.644054      8.190201      3.259058      2.418083    -20.864547      2.039947      1.565339    -60.675037    235.461395      0.085228      0.092100      0.202090   6.10263e-04    180.067641    -29.981487   9.80571e+08
    SoFiA J120048.12-300841.3           222     98.096381    134.639757    943.216186            94           102           130           139           932           955          1072  -6.93514e-05   9.69392e-05      0.010937      0.000000             0   2.49008e-05     17.925814     13.715096      3.400361      2.920916    -32.829811      2.662462      1.515996    -45.167695    158.616053      0.068215      0.072756      0.186057   8.15287e-04    180.200483    -30.144795   9.78296e+08
    SoFiA J115957.61-294928.9           223    332.126913    546.400280    760.416879           328           336           542           551           745           774          1137  -6.74797e-05   1.04504e-04      0.012022      0.000000             0   2.53537e-05     27.181780     23.251354      4.106983      2.636921    -48.458521      4.152954      1.342011    -50.212852    315.707234      0.063824      0.067364      0.252435   8.54913e-04    179.990024    -29.824688   9.72813e+08
    SoFiA J120037.01-294609.4           224    148.887640    617.539518    527.231736           146           152           615           620           520           534           277  -5.58653e-05   8.04193e-05      0.004277      0.000000             0   3.06298e-05     12.512058      9.345213      2.340702      2.118321     55.556085      1.648439      1.003027     89.405297     -1.000000      0.096225      0.096459      0.246228   5.09782e-04    180.154217    -29.769267   9.65817e+08
