# SoFiA source catalogue
# Creator: SoFiA 2.2.0
# Time:    Thu, 11 Feb 2021, 16:15:07
#
# Header rows:
#   1 = column number
#   2 = parameter name
#   3 = parameter unit
#
#                           1             2             3             4             5             6             7             8             9            10            11            12            13            14            15            16            17            18            19            20            21            22            23            24            25            26            27            28            29            30            31            32            33            34
#                        name            id             x             y             z         x_min         x_max         y_min         y_max         z_min         z_max         n_pix         f_min         f_max         f_sum           rel          flag           rms           w20           w50       ell_maj       ell_min        ell_pa     ell3s_maj     ell3s_min      ell3s_pa        kin_pa         err_x         err_y         err_z     err_f_sum            ra           dec          freq
#                                                     pix           pix           pix           pix           pix           pix           pix           pix           pix                     Jy/beam       Jy/beam       Jy/beam                                   Jy/beam           pix           pix           pix           pix           deg           pix           pix           deg           deg           pix           pix           pix       Jy/beam           deg           deg            Hz

    SoFiA J120021.34-300157.6           320    222.022631    278.961613    316.979363           221           226           277           281           313           319            28  -6.01550e-05   1.27661e-04   6.07233e-04      0.000000             0   5.18495e-05      4.111953      1.767297      2.832299      0.507740    -86.256938      0.000000      0.000000      0.000000     -1.000000      1.044901      0.379314      0.664192   2.74362e-04    180.088921    -30.032667   9.59509e+08
    SoFiA J120049.65-300153.1           321     90.730358    280.397512    315.539128            87            94           277           285           313           319            56  -9.77731e-05   1.66500e-04      0.002591      0.000000             0   5.33042e-05      5.798094      5.437563      5.047166      2.260541    -49.096338      0.000000      0.000000      0.000000    153.434949      0.272744      0.309577      0.275482   3.98892e-04    180.206871    -30.031418   9.59466e+08
    SoFiA J120016.85-300235.9           322    242.876403    265.302757    316.377739           241           246           262           266           314           319            38  -1.58205e-04   1.46363e-04      0.001178      0.000000             0   4.57147e-05      4.153050      0.988426      4.029799      1.526447     54.766928      4.003517      0.000000     69.615706     -1.000000      0.370741      0.312168      0.357657   2.81804e-04    180.070194    -30.043301   9.59491e+08
    SoFiA J120107.65-300314.1           323      7.291958    251.299656    315.227444             6            10           249           253           311           319            56  -4.57488e-05   1.19869e-04      0.001067      0.000000             0   5.18056e-05      6.623672      5.921247      2.391503      1.609623     22.368049      0.000000      0.000000      0.000000     -1.000000      0.346269      0.346946      0.792036   3.87678e-04    180.281896    -30.053911   9.59457e+08
    SoFiA J115859.19-300509.0           324    602.884449    210.332528    317.237271           599           603           208           212           315           319            30  -8.97170e-05   1.40419e-04   7.79107e-04      0.000000             0   5.70734e-05      3.052519      1.060810      2.663569      1.666070     75.173686      0.000000      0.000000      0.000000     -1.000000      0.850167      0.431253      0.509645   3.12604e-04    179.746619    -30.085832   9.59517e+08
    SoFiA J115908.73-300611.8           325    558.616990    187.989746    317.424419           556           560           186           190           314           319            33  -1.20345e-04   1.27522e-04      0.001294      0.000000             0   6.42237e-05      5.000000      2.461974      2.089404      1.874962     44.507075      0.000000      0.000000      0.000000     -1.000000      0.359790      0.243343      0.534443   3.68937e-04    179.786373    -30.103280   9.59523e+08
    SoFiA J120044.48-300600.2           326    114.855689    192.204070    314.849712           113           118           188           197           313           319            64  -1.79668e-04   1.83280e-04      0.002141      0.000000             0   5.94473e-05      5.184430      3.700651      4.137289      1.667768    -17.280233      0.000000      0.000000      0.000000     -1.000000      0.254830      0.546558      0.424029   4.75578e-04    180.185326    -30.100045   9.59445e+08
    SoFiA J115921.78-300640.4           327    498.105869    177.889189    313.394830           496           500           175           180           306           319            72  -5.55049e-05   1.85915e-04      0.002638      0.000000             0   4.50687e-05     12.316361      6.071406      3.526131      1.329504    -11.318767      3.722851      0.873401     -9.175574    180.000000      0.128069      0.221638      0.511172   3.82421e-04    179.840762    -30.111213   9.59402e+08
    SoFiA J115949.82-300840.8           328    368.158413    134.994630    316.070475           366           371           133           137           314           319            41  -5.28846e-05   1.34211e-04      0.001839      0.000000             0   6.00930e-05      4.843200      3.726624      3.343984      1.382922     61.687228      0.000000      0.000000      0.000000     -1.000000      0.293162      0.214138      0.283149   3.84783e-04    179.957585    -30.144664   9.59482e+08
    SoFiA J115950.23-301039.7           329    366.260096     92.510991    313.990408           360           370            89            97           309           319           127  -9.60727e-05   1.39892e-04      0.002922      0.000000             0   5.62667e-05      9.446668      8.779037      5.675628      2.809724    -36.318721      0.000000      0.000000      0.000000     -1.000000      0.444292      0.498796      0.671467   6.34093e-04    179.959279    -30.177708   9.59420e+08
    SoFiA J115920.93-301258.5           330    501.857900     42.827417    316.314156           499           505            41            45           311           319            60  -4.34754e-05   1.41567e-04      0.002783      0.000000             0   5.33343e-05      7.371554      3.603168      3.276829      1.918154    -67.653925      0.000000      0.000000      0.000000     -1.000000      0.194711      0.152943      0.351080   4.13126e-04    179.837215    -30.216257   9.59489e+08
    SoFiA J115954.83-294735.0           331    345.026627    587.066497    313.823442           343           348           583           589           310           318            78  -1.47914e-04   1.46873e-04      0.001811      0.000000             0   5.34491e-05      7.288387      2.949988      3.387212      1.359171     31.961033      0.000000      0.000000      0.000000     -1.000000      0.319516      0.358421      0.540753   4.72050e-04    179.978466    -29.793057   9.59415e+08
    SoFiA J115923.23-295004.2           332    491.863177    533.685116    311.052187           489           499           532           536           304           318            86  -6.42630e-05   1.32282e-04      0.003281      0.000000             0   5.58968e-05      6.560700      1.147296      6.962224      1.825666     81.055677      0.000000      0.000000      0.000000     -1.000000      0.437371      0.141014      0.534157   5.18366e-04    179.846802    -29.834489   9.59332e+08
    SoFiA J115916.91-295015.7           333    521.259650    529.535927    313.005665           518           525           526           533           308           318            93  -6.58087e-05   1.45811e-04      0.002838      0.000000             0   4.83960e-05      8.865078      7.443691      5.943170      2.134538     36.005109      0.000000      0.000000      0.000000     -1.000000      0.317242      0.408740      0.442894   4.66714e-04    179.820439    -29.837683   9.59390e+08
    SoFiA J120023.34-295111.1           334    212.565144    509.835369    316.512847           210           215           506           514           312           318            46  -5.34578e-05   1.47726e-04      0.002364      0.000000             0   6.15857e-05      4.082686      2.117522      3.805479      1.707915     35.585758      1.177271      0.000000     73.758698     -1.000000      0.216230      0.305970      0.321317   4.17694e-04    180.097242    -29.853092   9.59495e+08
    SoFiA J120006.89-295132.6           335    288.968734    502.211330    316.197568           285           292           497           507           314           318            67  -7.78116e-05   1.60046e-04      0.003048      0.000000             0   5.36340e-05      3.565153      1.396388      5.567193      2.390676     26.864140      5.319869      0.000000     47.743654     -1.000000      0.229691      0.350687      0.149569   4.39013e-04    180.028727    -29.859055   9.59486e+08
    SoFiA J120016.82-295405.1           336    242.874362    447.731333    300.862079           241           245           444           450           290           318           110  -1.02193e-04   1.46040e-04      0.003612      0.000000             0   5.25180e-05     24.071516     14.934685      3.396904      1.731123    -15.881818      4.278326      0.526205    -31.033768     -1.000000      0.143683      0.228383      1.039772   5.50813e-04    180.070095    -29.901413   9.59026e+08
    SoFiA J120049.14-295436.9           337     92.818936    436.197319    315.702278            90            94           434           439           314           318            39  -6.44385e-05   1.29300e-04      0.001625      0.000000             0   5.79218e-05      3.633884      2.010757      3.160313      1.657156     19.330062      0.000000      0.000000      0.000000     -1.000000      0.279334      0.318581      0.244651   3.61722e-04    180.204745    -29.910243   9.59471e+08
    SoFiA J120058.64-295625.9           338     48.759704    397.165175    311.337303            46            50           395           400           308           318            32   1.87358e-05   1.47968e-04      0.002498      0.000000             0   6.66989e-05      7.233331      1.321946      2.865895      1.142934     29.259804      1.709313      0.281161     13.366168     -1.000000      0.132199      0.185399      0.392233   3.77306e-04    180.244354    -29.940535   9.59340e+08
    SoFiA J115931.89-300336.5           339    451.342870    243.603970    311.612467           447           454           238           246           306           318           197  -9.27941e-05   1.57763e-04      0.005113      0.000000             0   5.37093e-05     10.539789      4.924876      4.595439      3.211686     66.456829      0.000000      0.000000      0.000000     -1.000000      0.292530      0.222586      0.382201   7.53846e-04    179.882868    -30.060145   9.59348e+08
    SoFiA J120006.29-300438.8           340    291.851169    221.421179    309.086767           290           295           218           224           304           318           163  -1.71756e-04   1.61763e-04      0.002064      0.000000             0   5.32135e-05      7.906686      2.170231      3.189936      2.155739    -33.285355      1.195299          -nan    -14.419971     -1.000000      0.517379      0.427251      1.300873   6.79385e-04    180.026199    -30.077448   9.59273e+08
    SoFiA J115941.35-300520.2           341    407.448360    206.631277    311.661960           405           410           203           209           310           318            72  -1.71363e-04   1.96204e-04      0.002357      0.000000             0   4.98307e-05      4.256671      0.906213      3.236234      2.123197     51.127736      2.433606      0.518799    -61.046178          -nan      0.230742      0.239005      0.343249   4.22828e-04    179.922291    -30.088931   9.59350e+08
    SoFiA J115910.89-300934.5           342    548.479485    115.633094    314.187923           546           552           112           118           308           318            74  -9.73681e-05   1.86115e-04      0.003412      0.000000             0   5.92817e-05      8.727232      2.689192      3.444890      1.522389     23.814944      3.404058      0.000000    -16.362527     -1.000000      0.195722      0.235389      0.451206   5.09960e-04    179.795370    -30.159572   9.59426e+08
    SoFiA J115916.84-301056.3           343    520.849644     86.456088    313.376304           519           523            84            89           306           318            44  -7.03067e-05   2.15545e-04      0.002462      0.000000             0   4.87687e-05     11.687583      8.220026      3.590968      1.232177     42.037807      3.864816      1.064959     48.546218     -1.000000      0.154340      0.196294      0.470192   3.23495e-04    179.820183    -30.182301   9.59401e+08
    SoFiA J115929.96-301119.2           344    460.109206     78.359185    316.547005           457           462            76            80           314           318            42  -7.08048e-05   1.14273e-04      0.001380      0.000000             0   6.01740e-05      4.000000      3.328194      2.435748      1.468133    -57.152694      0.000000      0.000000      0.000000     -1.000000      0.350812      0.308287      0.302290   3.89972e-04    179.874827    -30.188662   9.59496e+08
    SoFiA J120055.95-301356.0           345     62.019516     22.154613    314.364219            60            66            20            24           311           318            48  -1.14618e-04   1.66708e-04      0.001674      0.000000             0   5.97226e-05      6.905317      3.974839      3.731034      2.440985    -85.979410      0.000000      0.000000      0.000000     -1.000000      0.456215      0.250884      0.405203   4.13770e-04    180.233139    -30.232231   9.59431e+08
    SoFiA J115957.46-294702.1           346    332.793629    598.815499    310.034932           329           336           597           601           299           317            70  -6.06360e-05   1.70078e-04      0.003635      0.000000             0   5.48969e-05     13.851475     11.638880      3.317007      1.504559     72.918575      4.969663      0.721831     45.614138     -1.000000      0.219896      0.095567      0.604475   4.59300e-04    179.989431    -29.783920   9.59301e+08
    SoFiA J120022.12-295000.7           347    218.210495    534.978586    310.886246           214           222           532           536           300           317           165  -1.27488e-04   1.57058e-04      0.005063      0.000000             0   4.64798e-05     16.092035      7.271447      5.279341      1.664106    -77.649285      5.558862      1.030238    -79.618356          -nan      0.238481      0.121227      0.488785   5.97044e-04    180.092161    -29.833540   9.59327e+08
    SoFiA J120101.83-295413.7           348     33.872399    444.345784    313.430313            30            36           442           448           309           317            73  -1.47404e-04   1.57634e-04      0.002103      0.000000             0   5.56529e-05      7.784636      6.884637      3.658265      1.664818     46.289463      0.000000      0.000000      0.000000     -1.000000      0.330049      0.331188      0.474300   4.75499e-04    180.257621    -29.903813   9.59403e+08
    SoFiA J115928.44-295626.6           349    467.510746    397.132430    312.528798           464           469           394           400           310           317            73  -1.48085e-04   1.35146e-04      0.001057      0.000000             0   4.78120e-05      6.270063      2.615529      4.276386      1.746509    -28.131512      0.000000      0.000000      0.000000     -1.000000      0.680398      0.695812      0.649511   4.08506e-04    179.868497    -29.940720   9.59376e+08
    SoFiA J120016.07-300041.1           350    246.467121    306.287330    312.966173           244           249           304           309           310           317            62  -6.87950e-05   1.32923e-04      0.001946      0.000000             0   6.09409e-05      5.795844      3.199558      3.679043      1.978997     37.717026      0.000000      0.000000      0.000000     -1.000000      0.300927      0.304112      0.357833   4.79849e-04    180.066946    -30.011426   9.59389e+08
    SoFiA J115938.36-300245.2           351    421.330221    261.944139    310.282423           417           422           261           266           304           317           106  -1.13069e-04   1.22816e-04      0.001864      0.000000             0   5.53748e-05     13.000000     10.563365      2.965239      1.874342     30.631911      0.669825      0.000000     80.398554     -1.000000      0.439768      0.562928      0.915613   5.70118e-04    179.909852    -30.045902   9.59308e+08
    SoFiA J115958.18-300652.8           352    329.424301    173.572338    315.606442           327           332           170           175           312           317            44  -7.47370e-05   1.62938e-04      0.001924      0.000000             0   5.76495e-05      2.797218      2.438489      2.933565      1.995759    -50.566579      0.000000      0.000000      0.000000     -1.000000      0.254285      0.261858      0.253838   3.82404e-04    179.992425    -30.114666   9.59468e+08
    SoFiA J115933.03-300652.1           353    445.964094    173.749267    312.757379           443           449           171           177           310           317            75  -1.59706e-04   1.40736e-04      0.002281      0.000000             0   4.68865e-05      4.997704      1.114261      4.606373      2.402773    -55.157385      5.676124      2.415981    -70.049518     -1.000000      0.289533      0.269372      0.289278   4.06049e-04    179.887640    -30.114481   9.59383e+08
    SoFiA J115924.16-300749.4           354    487.060523    153.247918    313.413345           483           489           150           154           307           317            56  -4.61169e-05   1.57349e-04      0.002332      0.000000             0   4.85115e-05      9.521756      3.824193      3.405261      1.170476    -66.716109      3.158688      0.751828    -74.303026     -1.000000      0.260392      0.177078      0.447129   3.63027e-04    179.850664    -30.130390   9.59402e+08
    SoFiA J120019.94-300905.3           355    228.617166    126.222944    306.691929           226           231           129           137           311           317            74  -1.63708e-04   1.69021e-04   5.79310e-04      0.000000             0   5.12423e-05      1.820300      1.173978     11.574025      2.929326     11.401406      0.000000      0.000000      0.000000     -1.000000      1.078012      4.873894      4.998642   4.40803e-04    180.083096    -30.151467   9.59201e+08
    SoFiA J120036.89-300926.3           356    150.122310    118.640742    315.977375           149           153           115           122           312           317            53  -1.73276e-04   1.36866e-04      0.001873      0.000000             0   5.20607e-05      3.677166      0.849648      3.429669      1.746840    -19.242665      3.235999      0.000000    -32.850824     -1.000000      0.243095      0.375182      0.263886   3.79007e-04    180.153710    -30.157302   9.59479e+08
    SoFiA J120005.76-301024.2           357    294.320704     98.073180    309.203180           291           298            94           101           304           317           262  -1.73587e-04   1.56759e-04      0.003938      0.000000             0   5.47805e-05     12.510362      8.680661      3.932234      2.675065     87.977252      0.000000      0.000000      0.000000     -1.000000      0.397610      0.314206      0.660564   8.86701e-04    180.024003    -30.173386   9.59276e+08
    SoFiA J115923.19-301041.7           358    491.463988     91.711074    313.219979           489           493            89            93           306           317            43  -1.49167e-04   1.82183e-04      0.001901      0.000000             0   4.93928e-05      7.663185      4.787653      3.213664      1.438305     32.150409      3.903955      1.126650     21.948561    188.150590      0.231998      0.204732      0.503336   3.23890e-04    179.846630    -30.178247   9.59397e+08
    SoFiA J120003.95-301249.5           359    302.716935     46.181700    312.548759           299           304            42            49           306           317            89  -8.06142e-05   1.56284e-04      0.003579      0.000000             0   4.86668e-05      8.918150      6.126648      3.614357      2.514065    -33.472543      3.185455      1.928622    -67.279135     -1.000000      0.168290      0.242410      0.396030   4.59122e-04    180.016456    -30.213747   9.59376e+08
    SoFiA J115941.00-294900.1           360    409.304606    556.652267    313.486397           407           412           554           559           312           316            38  -6.46331e-05   1.23274e-04      0.001515      0.000000             0   6.11334e-05      3.905314      1.287005      3.729949      1.514704     44.139617      0.000000      0.000000      0.000000     -1.000000      0.297316      0.286979      0.306513   3.76852e-04    179.920839    -29.816691   9.59405e+08
    SoFiA J115935.23-294945.9           361    436.118240    540.280518    309.402347           434           438           536           542           308           316            83  -9.71480e-05   1.46936e-04      0.002409      0.000000             0   5.14784e-05      3.841422      2.702173      2.206970      2.007056     46.284168      1.514189      1.133375    -63.495506     -1.000000      0.216523      0.287985      0.583735   4.68990e-04    179.896789    -29.829408   9.59282e+08
    SoFiA J120046.96-295252.2           362    102.879110    473.613252    307.593813            98           105           470           476           303           316           103  -9.82013e-05   1.50553e-04      0.003148      0.000000             0   4.45853e-05     11.114231      7.017308      3.731421      1.855005    -63.511452      2.467780      1.483443    -58.457799    116.565051      0.238903      0.174062      0.588690   4.52491e-04    180.195661    -29.881156   9.59228e+08
    SoFiA J115943.55-295313.1           363    397.396530    466.292596    309.201995           395           399           465           469           305           316            96  -1.47195e-04   1.44411e-04      0.002347      0.000000             0   4.81091e-05      8.940755      6.166998      2.247683      1.458915     39.244024      0.000000      0.000000      0.000000     -1.000000      0.195091      0.199435      0.717325   4.71371e-04    179.931466    -29.886977   9.59276e+08
    SoFiA J120012.81-295331.8           364    261.522175    459.646645    313.349545           258           264           458           464           311           316            82  -7.15395e-05   1.46515e-04      0.002167      0.000000             0   5.18657e-05      5.000000      3.937389      4.108485      2.027241     39.930565      2.653823      0.360103     19.674333     -1.000000      0.354210      0.380504      0.315183   4.69664e-04    180.053359    -29.892153   9.59400e+08
    SoFiA J120023.88-295320.0           365    210.083721    463.797069    312.995122           209           213           461           466           312           316            36  -9.33802e-05   1.43150e-04      0.001265      0.000000             0   5.35194e-05      2.672151      2.133959      3.171544      1.973629    -27.631067      0.000000      0.000000      0.000000     -1.000000      0.285204      0.333110      0.339326   3.21116e-04    180.099503    -29.888898   9.59390e+08
    SoFiA J115937.10-295705.9           366    427.290759    383.129448    312.686449           423           430           380           388           308           316            99  -9.12791e-05   1.42241e-04      0.002779      0.000000             0   5.76619e-05      6.993907      2.713702      3.225987      2.475781      8.751404      0.000000      0.000000      0.000000     -1.000000      0.343091      0.397033      0.384998   5.73729e-04    179.904587    -29.951643   9.59381e+08
    SoFiA J120018.81-295819.5           367    233.696756    356.851833    310.142569           230           236           355           361           305           316            41  -1.69508e-04   1.50302e-04      0.001809      0.000000             0   5.36586e-05      1.821297      1.087879      4.293230      1.668961     37.664625      0.000000      0.000000      0.000000     -1.000000      0.323712      0.396221      0.387357   3.43583e-04    180.078385    -29.972092   9.59304e+08
    SoFiA J120042.00-295918.7           368    126.130998    335.602922    312.807711           124           128           333           338           308           316            62  -1.62065e-04   1.64393e-04      0.001947      0.000000             0   5.54716e-05      4.446341      1.189116      2.264041      1.582633    -69.682192      2.115353      0.000000     55.246715     -1.000000      0.214791      0.247303      0.479768   4.36784e-04    180.174992    -29.988526   9.59384e+08
    SoFiA J120106.98-295932.4           369     10.224469    330.461967    312.310102             7            12           327           334           308           316           118  -1.10982e-04   1.39429e-04      0.003310      0.000000             0   5.60833e-05      7.848773      4.723320      2.805422      2.339402    -24.596160      0.000000      0.000000      0.000000     -1.000000      0.223384      0.308312      0.377408   6.09220e-04    180.279087    -29.992346   9.59369e+08
    SoFiA J115915.89-300025.1           370    525.622544    311.858932    311.467215           524           528           310           316           309           316            51  -5.10433e-05   1.06659e-04      0.001234      0.000000             0   5.27883e-05      6.793674      6.389535      2.976032      1.574567     -2.173123      0.000000      0.000000      0.000000     -1.000000      0.233015      0.569498      0.646763   3.76984e-04    179.816215    -30.006982   9.59344e+08
    SoFiA J120028.22-300043.7           371    190.102128    305.312195    315.186697           187           193           303           309           312           316            62  -7.90663e-05   1.75859e-04      0.002285      0.000000             0   4.81257e-05      1.898514      1.560705      4.223153      2.607037     48.162440      7.414555          -nan     51.413832     -1.000000      0.239539      0.263298      0.150435   3.78942e-04    180.117574    -30.012149   9.59456e+08
    SoFiA J120102.65-300255.1           372     30.470460    258.130257    313.607893            28            33           256           261           310           316            70  -4.70767e-05   1.51674e-04      0.003082      0.000000             0   5.24204e-05      6.000000      3.791855      2.492459      1.686980     12.657837      0.000000      0.000000      0.000000     -1.000000      0.145820      0.169952      0.231182   4.38580e-04    180.261054    -30.048641   9.59408e+08
    SoFiA J120009.72-300416.7           373    275.951468    229.318177    311.994523           275           279           227           232           309           316            68  -1.16325e-04   1.67057e-04   8.21188e-04      0.000000             0   4.07122e-05      6.331838      0.807611      2.822340      2.104665    -53.384192      6.247698   5.96046e-08    -77.392931    291.481573      0.511628      0.536828      0.669159   3.35722e-04    180.040487    -30.071302   9.59360e+08
    SoFiA J120026.56-300606.1           374    197.889096    190.207646    313.322776           196           203           188           193           311           316            60  -6.90118e-05   1.53387e-04      0.001329      0.000000             0   5.72837e-05      4.897894      4.329908      4.017327      1.712618     75.649525      0.000000      0.000000      0.000000     -1.000000      0.666514      0.478162      0.445056   4.43718e-04    180.110680    -30.101681   9.59400e+08
    SoFiA J120101.01-300916.9           375     38.414089    121.784708    310.140837            36            42           120           124           306           316           136  -1.56256e-04   1.69010e-04      0.002677      0.000000             0   4.61823e-05      9.766447      2.207408      3.073242      1.915611     41.994864      0.000000      0.000000      0.000000     43.116464      0.259166      0.232151      0.532060   5.38574e-04    180.254189    -30.154702   9.59304e+08
    SoFiA J115909.27-295304.4           376    556.617028    469.224533    311.381438           555           559           466           471           308           315            23  -3.12783e-05   1.15731e-04      0.001421      0.000000             0   5.63148e-05      6.990684      6.079938      3.265861      1.331783    -24.070056      0.000000      0.000000      0.000000     -1.000000      0.202784      0.299625      0.449122   2.70076e-04    179.788637    -29.884545   9.59341e+08
    SoFiA J115955.04-295350.8           377    344.055511    452.854521    309.277396           341           347           452           456           306           315            82  -1.61966e-04   1.28222e-04      0.001639      0.000000             0   5.47068e-05      7.880221      1.060990      4.660683      1.183222     66.334001      5.504507      0.139387     68.505828     -1.000000      0.433910      0.386688      0.883272   4.95392e-04    179.979315    -29.897445   9.59278e+08
    SoFiA J115931.16-295523.1           378    454.901550    419.838482    312.737956           453           457           418           422           310           315            39  -7.11235e-05   1.20774e-04      0.001176      0.000000             0   5.38420e-05      4.915044      4.471515      3.245097      1.670840     53.961637      0.000000      0.000000      0.000000     -1.000000      0.351168      0.337632      0.366061   3.36243e-04    179.879836    -29.923071   9.59382e+08
    SoFiA J120039.46-300046.6           379    137.968091    304.230180    310.130620           135           141           298           307           305           315            80  -1.45635e-04   1.56444e-04      0.002213      0.000000             0   5.01269e-05      9.274330      8.218431      4.302378      1.706066     22.450495      0.000000      0.000000      0.000000     -1.000000      0.309953      0.463870      0.505097   4.48349e-04    180.164403    -30.012941   9.59304e+08
    SoFiA J120021.88-300536.6           380    219.573200    200.730900    310.225650           217           222           199           204           308           315           126  -1.54034e-04   1.50483e-04      0.002651      0.000000             0   3.87543e-05      6.676469      6.264285      2.822244      2.105350    -33.128959      1.692777          -nan     30.282237    180.000000      0.197433      0.243240      0.338647   4.35016e-04    180.091178    -30.093511   9.59307e+08
    SoFiA J120036.26-300833.7           381    153.004494    137.431271    312.806346           149           153           134           139           311           315            27  -6.57177e-05   1.51230e-04   2.87499e-04      0.000000             0   5.63813e-05      4.000000      4.000000      2.806874      2.065339    -86.424583      0.000000      0.000000      0.000000     -1.000000      1.924892      1.623659      1.532975   2.92966e-04    180.151095    -30.142690   9.59384e+08
    SoFiA J115925.66-300929.0           382    480.070075    117.691449    309.236360           476           482           116           121           304           315            85  -6.82972e-05   2.27136e-04      0.004117      0.000000             0   5.55120e-05     10.440362      9.355862      3.369570      1.222524     61.822928      2.206275      0.896260     69.542744     -1.000000      0.195405      0.152470      0.407884   5.11795e-04    179.856911    -30.158052   9.59277e+08
    SoFiA J115929.24-301248.0           383    463.383840     46.625187    311.807110           461           466            43            49           310           315            88  -1.10916e-04   1.17896e-04      0.001712      0.000000             0   4.82767e-05      3.628650      2.534314      3.251416      1.985029     29.135168      0.000000      0.000000      0.000000     -1.000000      0.376738      0.379050      0.394743   4.52875e-04    179.871849    -30.213341   9.59354e+08
    SoFiA J120040.28-295144.0           384    133.870635    498.012248    312.277856           131           137           493           502           310           314            60  -1.01966e-04   1.64808e-04      0.002875      0.000000             0   4.89826e-05      2.814155      1.853691      5.634996      1.997682    -29.740258      6.582119      0.958311    -39.391901     -1.000000      0.169841      0.280631      0.110651   3.79417e-04    180.167829    -29.862217   9.59368e+08
    SoFiA J120052.71-295318.3           385     76.167748    464.243309    310.286266            75            79           462           467           301           314            83  -1.19200e-04   1.69448e-04      0.001962      0.000000             0   5.07561e-05     11.200923      7.080253      3.571936      1.943827     -2.226261      3.411424      0.000000    -43.204969     -1.000000      0.245719      0.395025      0.850389   4.62410e-04    180.219638    -29.888406   9.59309e+08
    SoFiA J115943.41-295919.4           386    397.995812    335.476512    307.586781           394           402           333           338           300           314           216  -1.05169e-04   1.47937e-04      0.004508      0.000000             0   4.64974e-05     12.888624     10.203498      3.946498      2.815597     86.610335      0.000000      0.000000      0.000000     -1.000000      0.261184      0.193337      0.519330   6.83370e-04    179.930858    -29.988722   9.59228e+08
    SoFiA J120105.06-301343.0           387     19.846125     26.721960    309.083457            17            25            22            28           307           314            68  -1.27791e-04   1.16405e-04      0.001840      0.000000             0   5.72636e-05      4.749554      3.932449      5.559436      1.665040     63.040104      0.000000      0.000000      0.000000     -1.000000      0.679881      0.487888      0.395982   4.72208e-04    180.271094    -30.228606   9.59273e+08
    SoFiA J115958.18-295011.8           388    329.449464    531.070689    311.076037           327           331           530           534           309           313            39  -1.11734e-04   1.10507e-04   8.42164e-04      0.000000             0   5.51652e-05      3.878105      2.565121      2.787588      2.027207     69.385439      0.000000      0.000000      0.000000     -1.000000      0.474098      0.510815      0.403033   3.44506e-04    179.992424    -29.836611   9.59332e+08
    SoFiA J115928.14-295116.1           389    469.043963    508.008146    310.921365           466           471           506           511           308           313            72  -7.29049e-05   1.02733e-04      0.002043      0.000000             0   5.43208e-05      4.766283      4.223439      3.186434      1.905467    -55.851924      0.000000      0.000000      0.000000     -1.000000      0.303281      0.282254      0.288266   4.60927e-04    179.867236    -29.854482   9.59328e+08
    SoFiA J120052.22-295551.5           390     78.546701    409.534783    310.936776            77            81           407           413           309           313            49  -6.36413e-05   1.59263e-04      0.001163      0.000000             0   5.37460e-05      3.925877      2.674541      3.889556      1.422937     -8.961743      0.000000      0.000000      0.000000     -1.000000      0.363746      0.629381      0.352899   3.76222e-04    180.217597    -29.930961   9.59328e+08
    SoFiA J120100.65-295822.0           391     39.539582    355.691242    305.494872            37            43           353           357           300           313           100  -1.48364e-04   1.31268e-04      0.002801      0.000000             0   5.09200e-05      7.213758      3.093074      2.797338      1.609306     82.888455      0.000000      0.000000      0.000000     -1.000000      0.236924      0.187399      0.504577   5.09200e-04    180.252711    -29.972777   9.59165e+08
    SoFiA J120032.18-300152.2           392    171.765829    280.855523    310.195903           170           174           278           283           308           313            36  -7.64300e-05   1.46531e-04      0.001431      0.000000             0   4.73024e-05      5.000000      5.000000      3.313646      1.289223     41.119693      0.000000      0.000000      0.000000     -1.000000      0.222443      0.256587      0.282806   2.83815e-04    180.134070    -30.031156   9.59306e+08
    SoFiA J115941.58-301431.9           393    406.256337      9.563133    310.240852           404           410             6            12           305           313            50  -2.62489e-05   1.31624e-04      0.002147      0.000000             0   5.33179e-05      6.513796      4.293805      4.218115      1.519758     34.063307      0.000000      0.000000      0.000000     -1.000000      0.270448      0.307559      0.389778   3.77015e-04    179.923243    -30.242207   9.59307e+08
    SoFiA J120001.10-294555.9           394    315.900026    622.451016    310.742607           314           318           620           624           307           312            41  -8.09950e-05   1.40935e-04      0.001248      0.000000             0   5.89220e-05      3.271568      2.794196      2.561460      1.730354     85.466236      0.000000      0.000000      0.000000     -1.000000      0.358216      0.291326      0.527610   3.77285e-04    180.004570    -29.765537   9.59322e+08
    SoFiA J115926.57-300213.4           395    476.019294    273.257671    309.923855           475           479           271           276           308           312            38  -6.65593e-05   1.63114e-04      0.001271      0.000000             0   4.76637e-05      3.873078      2.181825      3.374128      2.237385     -1.227808      2.959600      0.950346     29.183698     21.845544      0.290065      0.396855      0.229072   2.93819e-04    179.860725    -30.037060   9.59298e+08
    SoFiA J115916.48-301321.5           396    522.450792     34.600141    308.580594           520           524            33            37           302           312           108  -6.61180e-05   1.29246e-04      0.002752      0.000000             0   4.78248e-05      7.836893      7.523058      2.296095      1.851466    -54.546743      0.000000      0.000000      0.000000     -1.000000      0.193198      0.191086      0.506785   4.97009e-04    179.818668    -30.222632   9.59257e+08
    SoFiA J120001.45-294929.5           397    314.270313    546.169831    304.542816           312           316           545           549           301           311            52  -6.16876e-05   1.70645e-04      0.001712      0.000000             0   4.42845e-05      9.128148      8.271936      2.545790      1.440823     63.747778      0.638471          -nan    -57.859861    116.565051      0.212078      0.178229      0.534526   3.19340e-04    180.006033    -29.824867   9.59136e+08
